states,particles,matter_type,density,hf,mbpt,cc,time
6, 66, 1, 0.16000000000000000, 16.656529818030887, 16.289428201597385, 16.33508648521421,1.6201129999999999
7, 66, 1, 0.16000000000000000, 16.656529818030894, 15.821249894142673, 15.91155872443845,4.3649060000000004
8, 66, 1, 0.16000000000000000, 16.656529818030901, 15.774125805856240, 15.864833957297945,6.7477799999999997
27, 66, 1, 0.16000000000000000, 16.656529434048359, 15.663798721274416, 15.76027608116087,2568.9717260000002
