states,particles,matter_type,density,hf,mbpt,cc,time
6, 66, 1, 0.12000000000000000, 12.430302626237944, 12.105185103045248, 12.152275357575009 , 1.6324930000000000]
7, 66, 1, 0.12000000000000000, 12.430302626237930, 11.632641113570429, 11.741990310562299  , 4.4338110000000004
8, 66, 1, 0.12000000000000000, 12.430302626237935, 11.547461050656647, 11.663877968081028 , 6.3473030000000001
27, 66, 1, 0.12000000000000000, 12.430302792698317, 11.279718109429021, 11.423254190903382 , 2902.3058780000001
