states,particles,matter_type,density,hf,mbpt,cc,time
6, 66, 1, 0.20000000000000001, 21.615506921723306, 21.280937903780945, 21.316058875928196, 1.6069860000000000
7, 66, 1, 0.20000000000000001, 21.615506921723306, 20.920504463880729, 20.981314100741873, 4.3593900000000003
8, 66, 1, 0.20000000000000001, 21.615506921723352, 20.900013258537832, 20.959251632006456, 6.2925880000000003
27, 66, 1, 0.20000000000000001, 21.615506485822468, 20.856993715698490, 20.91649017432191, 2230.8498000000000
