states,particles,matter_type,density,hf,mbpt,cc,time
6, 66, 1, 0.10000000000000001, 10.645938054469765, 10.371613749120780, 10.419131702936593, 2.1863920000000001
7, 66, 1, 0.10000000000000001, 10.645938054469767, 9.9565618376205762, 10.087745613474281, 3.6357919999999999
8, 66, 1, 0.10000000000000001, 10.645938054469767, 9.8621321819249115, 10.011035922946586, 4.3840450000000004
27, 66, 1, 0.10000000000000001, 10.645938093131846, 9.4879393167058339, 9.7161666855431665, 1969.3311289999999
