states,particles,matter_type,density,hf,mbpt,cc,time
6, 66, 1, 0.12000000000000000, 12.430302626237937, 12.105185103045230, 12.160785357826962, 2.1087560000000001
7, 66, 1, 0.12000000000000000, 12.430302626237935, 11.632641113570367, 11.776420310578494, 3.3185090000000002
8, 66, 1, 0.12000000000000000, 12.430302626237937, 11.547461050656599, 11.705667968049593, 4.1454579999999996
27, 66, 1, 0.12000000000000000, 12.430302792698319, 11.279718109429043, 11.488904190729482, 2001.1018950000000
