level,num,matter_type,density,hf,mbpt,cc,time
5, 66, 1, 0.20000000000000001, 21.615506921723398, 21.615506921723398, 21.615506921723398, 31.089923528000000
6, 66, 1, 0.20000000000000001, 21.615506921723398, 21.340022189935613, 21.376103214819501, 48.781336166999999
7, 66, 1, 0.20000000000000001, 21.615506921723398, 21.044144402526193, 21.117141026388790, 71.190731733000007
8, 66, 1, 0.20000000000000001, 21.615506921723398, 21.026431703854517, 21.100826503829065, 94.491430953999995
9, 66, 1, 0.20000000000000001, 21.615506694669232 ,20.993237569328091, 21.071926082802538, 134.65826030299999
10, 66, 1, 0.20000000000000001, 21.615506501884692, 20.988868313335633, 21.067741884933582, 197.31189030600001
11, 66, 1, 0.20000000000000001, 21.615506554062470, 20.988262791378332, 21.067010345029079, 274.61001576699999
12, 66, 1, 0.20000000000000001, 21.615506825619789, 20.988236664496476, 21.066960072362910, 310.50581205499998
13, 66, 1, 0.20000000000000001, 21.615506487698575, 20.988180322401185, 21.066841301844764, 384.91098342100003
14, 66, 1, 0.20000000000000001, 21.615506396611334, 20.988154117464418, 21.066759209044278, 577.85116984599995
15, 66, 1, 0.20000000000000001, 21.615507222387432, 20.988154928595456, 21.066759384098027, 630.20325583199997
16, 66, 1, 0.20000000000000001, 21.615506864858890, 20.988154576475676, 21.066754854355217, 992.38666084299996
17, 66, 1, 0.20000000000000001, 21.615507001218674, 20.988154710882345, 21.066754075216622, 1188.2380035849999
18, 66, 1, 0.20000000000000001, 21.615506304775341, 20.988154026502965, 21.066753331590103, 1373.6866625480000
19, 66, 1, 0.20000000000000001, 21.615506984070507, 20.988154693819986, 21.066753993617120, 1617.1816209460001
20, 66, 1, 0.20000000000000001, 21.615506951278430, 20.988154661699330, 21.066753933180390, 2215.5204841999998
21, 66, 1, 0.20000000000000001, 21.615506381295965, 20.988154100576192, 21.066753366925511, 2463.7549901470002
22, 66, 1, 0.20000000000000001, 21.615506941340616, 20.988154652437530, 21.066753920086644, 2815.9451962469998
23, 66, 1, 0.20000000000000001, 21.615506650613103, 20.988154365923819, 21.066753634394715, 3395.6454514620000
24, 66, 1, 0.20000000000000001, 21.615506733941587, 20.988154448851720, 21.066753717703826, 4572.8026900069999
25, 66, 1, 0.20000000000000001, 21.615506555980250, 20.988154273694633, 21.066753541691881, 5120.6934077659998
26, 66, 1, 0.20000000000000001, 21.615506842608546, 20.988154555372802, 21.066753824027764, 6257.5589227869996
27, 66, 1, 0.20000000000000001, 21.615506485822465, 20.988154204890453, 21.066753471688141, 7390.4602162920000
